ID;Name;Table;DataType;DataCategory;Description;IsHidden;IsUnique;IsKey;IsNullable;Alignment;SummarizeBy;ColumnStorage;Type;SourceColumn;Expression;FormatString;IsAvailableInMDX;SortByColumn;GroupingBehavior;SourceProviderType;DisplayFolder;AlternateOf;LineageTag
3540748;"Trimestre";"LocalDateTable_57d8d861-1e4a-4ad1-ab22-76a2aeb7f08c";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable 57d8d861 1e4a 4ad1 ab22 76a2aeb7f08c (3540713)$Trimestre (3540748)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"333c09e2-6fea-4d5d-aad7-7aba12426253"
3540749;"Día";"LocalDateTable_57d8d861-1e4a-4ad1-ab22-76a2aeb7f08c";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable 57d8d861 1e4a 4ad1 ab22 76a2aeb7f08c (3540713)$Día (3540749)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"372a5c31-718f-4bc9-b283-7adfa253fa5a"
3540720;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_37259e27-e88c-4c36-a24d-2e8342183217";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 37259e27 e88c 4c36 a24d 2e8342183217 (3540719)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (3540720)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
3540767;"Date";"LocalDateTable_37259e27-e88c-4c36-a24d-2e8342183217";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 37259e27 e88c 4c36 a24d 2e8342183217 (3540719)$Date (3540767)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"f9a09b29-b383-4b40-aeb2-fe583195b2fa"
3540768;"AÑO";"LocalDateTable_37259e27-e88c-4c36-a24d-2e8342183217";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable 37259e27 e88c 4c36 a24d 2e8342183217 (3540719)$Año (3540768)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"943e97b1-132b-448e-883c-189ed5978c21"
3540769;"NroMes";"LocalDateTable_37259e27-e88c-4c36-a24d-2e8342183217";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 37259e27 e88c 4c36 a24d 2e8342183217 (3540719)$NroMes (3540769)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"048bb8f8-01a5-4dac-8d55-d8c18a5844e7"
3540770;"MES";"LocalDateTable_37259e27-e88c-4c36-a24d-2e8342183217";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable 37259e27 e88c 4c36 a24d 2e8342183217 (3540719)$Mes (3540770)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"a56dca13-50be-40bd-b8dc-593f8d77926d"
3540771;"NroTrimestre";"LocalDateTable_37259e27-e88c-4c36-a24d-2e8342183217";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 37259e27 e88c 4c36 a24d 2e8342183217 (3540719)$NroTrimestre (3540771)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"c33da020-98bb-4198-80fd-5c29de6f67d3"
3540772;"Trimestre";"LocalDateTable_37259e27-e88c-4c36-a24d-2e8342183217";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable 37259e27 e88c 4c36 a24d 2e8342183217 (3540719)$Trimestre (3540772)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"53adbe5a-f681-4b70-bcf3-39142ed7e129"
3540773;"Día";"LocalDateTable_37259e27-e88c-4c36-a24d-2e8342183217";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable 37259e27 e88c 4c36 a24d 2e8342183217 (3540719)$Día (3540773)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"35e593f5-06ba-46ff-bb51-68ee7ee95df5"
3540723;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_03567001-b069-44a7-a247-6e46382e05c0";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 03567001 b069 44a7 a247 6e46382e05c0 (3540722)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (3540723)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
3540788;"Date";"LocalDateTable_03567001-b069-44a7-a247-6e46382e05c0";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 03567001 b069 44a7 a247 6e46382e05c0 (3540722)$Date (3540788)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"5b6608d4-80a1-4440-9622-bcab86b575c6"
3540789;"AÑO";"LocalDateTable_03567001-b069-44a7-a247-6e46382e05c0";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable 03567001 b069 44a7 a247 6e46382e05c0 (3540722)$Año (3540789)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"65e9ec33-70e8-4435-bdd2-78db3c7083bf"
3540790;"NroMes";"LocalDateTable_03567001-b069-44a7-a247-6e46382e05c0";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 03567001 b069 44a7 a247 6e46382e05c0 (3540722)$NroMes (3540790)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"c945d093-3202-458c-9a53-65661c60eb6a"
3540791;"MES";"LocalDateTable_03567001-b069-44a7-a247-6e46382e05c0";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable 03567001 b069 44a7 a247 6e46382e05c0 (3540722)$Mes (3540791)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"e4fa9890-3acd-4d9e-b45e-4e73313d19f5"
3540792;"NroTrimestre";"LocalDateTable_03567001-b069-44a7-a247-6e46382e05c0";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 03567001 b069 44a7 a247 6e46382e05c0 (3540722)$NroTrimestre (3540792)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"151c2f31-873d-45cf-b1f4-acd8675ed190"
3540793;"Trimestre";"LocalDateTable_03567001-b069-44a7-a247-6e46382e05c0";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable 03567001 b069 44a7 a247 6e46382e05c0 (3540722)$Trimestre (3540793)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"5be7f6e7-f372-4beb-bfe5-ccc727893ed7"
3540794;"Día";"LocalDateTable_03567001-b069-44a7-a247-6e46382e05c0";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable 03567001 b069 44a7 a247 6e46382e05c0 (3540722)$Día (3540794)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"bf272816-3796-4f53-8b91-9e3f0a1a705e"
3612720;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_a5cc91bc-be4c-4d25-b1fc-5b3b441fbd7c";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable a5cc91bc be4c 4d25 b1fc 5b3b441fbd7c (3612719)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (3612720)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
3612724;"Date";"LocalDateTable_a5cc91bc-be4c-4d25-b1fc-5b3b441fbd7c";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable a5cc91bc be4c 4d25 b1fc 5b3b441fbd7c (3612719)$Date (3612724)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"33c2076c-1106-4586-a8e5-a93e664fff5e"
3612725;"AÑO";"LocalDateTable_a5cc91bc-be4c-4d25-b1fc-5b3b441fbd7c";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable a5cc91bc be4c 4d25 b1fc 5b3b441fbd7c (3612719)$Año (3612725)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"1e80c0cd-72fb-4ea1-8c33-cbaadb8fad8b"
3612726;"NroMes";"LocalDateTable_a5cc91bc-be4c-4d25-b1fc-5b3b441fbd7c";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable a5cc91bc be4c 4d25 b1fc 5b3b441fbd7c (3612719)$NroMes (3612726)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"5abd81b8-5c19-4ce9-86e2-ba9e8b16225d"
3612727;"MES";"LocalDateTable_a5cc91bc-be4c-4d25-b1fc-5b3b441fbd7c";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable a5cc91bc be4c 4d25 b1fc 5b3b441fbd7c (3612719)$Mes (3612727)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"f7078dec-7b64-4985-8e34-e1c7d7f4d30d"
3612728;"NroTrimestre";"LocalDateTable_a5cc91bc-be4c-4d25-b1fc-5b3b441fbd7c";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable a5cc91bc be4c 4d25 b1fc 5b3b441fbd7c (3612719)$NroTrimestre (3612728)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"01ba4ada-0892-4966-9a73-2f7977b37329"
3612729;"Trimestre";"LocalDateTable_a5cc91bc-be4c-4d25-b1fc-5b3b441fbd7c";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable a5cc91bc be4c 4d25 b1fc 5b3b441fbd7c (3612719)$Trimestre (3612729)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"a433168d-6e4c-40f9-aaf3-5babb0c2d7e2"
3612730;"Día";"LocalDateTable_a5cc91bc-be4c-4d25-b1fc-5b3b441fbd7c";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable a5cc91bc be4c 4d25 b1fc 5b3b441fbd7c (3612719)$Día (3612730)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"26aa8c80-623f-4adc-a83f-7fe3c63f820f"
3613814;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"ATENCION DOMICILIARIA";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"Consulta1 (3613813)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (3613814)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
3613836;"INGRESO";"ATENCION DOMICILIARIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (3613813)$INGRESO (3613836)";"Data";"INGRESO";"";"0";True;"";"GroupOnValue";"";"";"";"ce5b30bf-e8fd-48cc-8566-497f1b58d4eb"
3613837;"OID_CAMA";"ATENCION DOMICILIARIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (3613813)$OID CAMA (3613837)";"Data";"OID_CAMA";"";"0";True;"";"GroupOnValue";"";"";"";"74be3cf2-7596-477e-a737-8b4bb3e17340"
3613838;"CAMA";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$CAMA (3613838)";"Data";"CAMA";"";"";True;"";"GroupOnValue";"";"";"";"e5438594-4f3a-4bf0-9d79-d1033cc6bc95"
3613839;"servicio";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$SERVICIO (3613839)";"Data";"servicio";"";"";True;"";"GroupOnValue";"";"";"";"cea59c33-09e2-4aca-8f63-05d6ef468545"
3613840;"FECHA_INGRESO_CAMA";"ATENCION DOMICILIARIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$FECHA INGRESO CAMA (3613840)";"Data";"FECHA_INGRESO_CAMA";"";"General Date";True;"";"GroupOnValue";"";"";"";"308d9150-adbc-4ff2-aceb-421f42f8438b"
3613848;"FECHA_EGRESO_CAMA";"ATENCION DOMICILIARIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$FECHA EGRESO CAMA (3613848)";"Data";"FECHA_EGRESO_CAMA";"";"General Date";True;"";"GroupOnValue";"";"";"";"79c0cbcc-e47b-4cb5-ab12-4b14077672cf"
3613856;"FECHA_EGRESO_FINAL";"ATENCION DOMICILIARIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$FECHA EGRESO FINAL (3613856)";"Data";"FECHA_EGRESO_FINAL";"";"General Date";True;"";"GroupOnValue";"";"";"";"d9c86021-e5e4-4afe-bcdb-ffac1de2400f"
3613864;"DIAS_ESTANCIA";"ATENCION DOMICILIARIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (3613813)$DIAS ESTANCIA (3613864)";"Data";"DIAS_ESTANCIA";"";"0";True;"";"GroupOnValue";"";"";"";"22f3ba8a-4b44-40ee-a32c-749333416b69"
3613865;"MES";"ATENCION DOMICILIARIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (3613813)$MES (3613865)";"Data";"MES";"";"0";True;"";"GroupOnValue";"";"";"";"58f679d5-e164-4957-8c2e-4311523ad6de"
3613866;"ANNO";"ATENCION DOMICILIARIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (3613813)$ANNO (3613866)";"Data";"ANNO";"";"0";True;"";"GroupOnValue";"";"";"";"8f00841e-41e3-4e0d-81ec-c6f6a823b5f8"
3613867;"TRASLADO";"ATENCION DOMICILIARIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (3613813)$TRASLADO (3613867)";"Data";"TRASLADO";"";"0";True;"";"GroupOnValue";"";"";"";"20535992-f939-4f36-a344-76b315937def"
3613868;"EGRESO";"ATENCION DOMICILIARIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (3613813)$EGRESO (3613868)";"Data";"EGRESO";"";"0";True;"";"GroupOnValue";"";"";"";"61d3d92c-c193-456a-8f08-6dec189360b6"
3613869;"AEEGRCORCU";"ATENCION DOMICILIARIA";"True/False";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$AEEGRCORCU (3613869)";"Data";"AEEGRCORCU";"";"""TRUE"";""TRUE"";""FALSE""";True;"";"GroupOnValue";"";"";"";"60d7520b-2b50-4e0b-9005-b6eb99e59c2f"
3613870;"Sexo";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$SEXO (3613870)";"Data";"Sexo";"";"";True;"";"GroupOnValue";"";"";"";"6773c2c7-ea21-43ec-9787-631ece3a0337"
3613871;"edad";"ATENCION DOMICILIARIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (3613813)$EDAD (3613871)";"Data";"edad";"";"0";True;"";"GroupOnValue";"";"";"";"332301b9-62a9-4534-8180-5670f1ac6a47"
3613872;"FECHA_INGRESO_INST";"ATENCION DOMICILIARIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$FECHA INGRESO INST (3613872)";"Data";"FECHA_INGRESO_INST";"";"General Date";True;"";"GroupOnValue";"";"";"";"dd8ba4c9-d035-41f3-a7f9-4dabf133c09d"
3613880;"AINCONSEC";"ATENCION DOMICILIARIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (3613813)$AINCONSEC (3613880)";"Data";"AINCONSEC";"";"0";True;"";"GroupOnValue";"";"";"";"47ff1396-5149-4fa3-b23f-9cc753c8c55f"
3613881;"PACNUMDOC";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$PACNUMDOC (3613881)";"Data";"PACNUMDOC";"";"";True;"";"GroupOnValue";"";"";"";"95de3bad-7bad-40bc-9476-ea3ef1022617"
3613882;"TERNOMCOM";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$TERNOMCOM (3613882)";"Data";"TERNOMCOM";"";"";True;"";"GroupOnValue";"";"";"";"642c8a50-9f9e-40bd-8023-f776e7cce4e5"
3613883;"PLAN_BENEFICIOS";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$PLAN BENEFICIOS (3613883)";"Data";"PLAN_BENEFICIOS";"";"";True;"";"GroupOnValue";"";"";"";"8b1975a2-2204-484c-a11e-2b0c42d8ad10"
3613884;"CODIGO";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$CODIGO (3613884)";"Data";"CODIGO";"";"";True;"";"GroupOnValue";"";"";"";"a0ef1b32-bbeb-4a9b-b401-5d10ec795dcf"
3613885;"CIE10";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$CIE10 (3613885)";"Data";"CIE10";"";"";True;"";"GroupOnValue";"";"";"";"43226ae8-a71e-429e-86ad-e7bb765c8d6c"
3613886;"CODCMD";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$CODCMD (3613886)";"Data";"CODCMD";"";"";True;"";"GroupOnValue";"";"";"";"ff3140e4-7fbd-45cb-a389-0a636d61a2b4"
3613887;"CMD";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$CMD (3613887)";"Data";"CMD";"";"";True;"";"GroupOnValue";"";"";"";"5b5e4982-3e8f-4ca9-87e9-c19f85e8486d"
3613888;"CODGRD";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$CODGRD (3613888)";"Data";"CODGRD";"";"";True;"";"GroupOnValue";"";"";"";"57e43605-b27f-4821-8062-6b492d8c50c4"
3613889;"GRD";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$GRD (3613889)";"Data";"GRD";"";"";True;"";"GroupOnValue";"";"";"";"5f9ab86b-f70a-4be7-8d75-4cc458d9244a"
3613890;"RN";"ATENCION DOMICILIARIA";"Integer";"Regular";"";False;False;False;True;"Default";"Sum";"Consulta1 (3613813)$RN (3613890)";"Data";"RN";"";"0";True;"";"GroupOnValue";"";"";"";"7556e376-5a44-4938-bcc8-e72626040a57"
3613891;"GDECODIGO";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$GDECODIGO (3613891)";"Data";"GDECODIGO";"";"";True;"";"GroupOnValue";"";"";"";"816fed3d-414d-4364-804c-35e68f98f91b"
3613892;"MUNICIPIO";"ATENCION DOMICILIARIA";"Text";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$MUNICIPIO (3613892)";"Data";"MUNICIPIO";"";"";True;"";"GroupOnValue";"";"";"";"155ec15c-8b96-445d-b2c8-f30b3c850415"
3613893;"FECHA_EGRESO_FACTURACION";"ATENCION DOMICILIARIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$FECHA EGRESO FACTURACION (3613893)";"Data";"FECHA_EGRESO_FACTURACION";"";"General Date";True;"";"GroupOnValue";"";"";"";"cf8561f4-cfc1-4552-a63e-e7f2c0cc9a07"
3655634;"FECHA";"ATENCION DOMICILIARIA";"Date";"Regular";"";False;False;False;True;"Default";"None";"Consulta1 (3613813)$FECHA (3655634)";"Data";"FECHA";"";"General Date";True;"";"GroupOnValue";"";"";"";"c36ac013-067e-4c75-ba6f-7044acb17006"
3613817;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_3cd70fc0-4d84-44e6-be3b-070d7264ea59";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 3cd70fc0 4d84 44e6 be3b 070d7264ea59 (3613816)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (3613817)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
3613841;"Date";"LocalDateTable_3cd70fc0-4d84-44e6-be3b-070d7264ea59";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 3cd70fc0 4d84 44e6 be3b 070d7264ea59 (3613816)$Date (3613841)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"aad78579-bf8e-43bb-83c9-65f6db4dd0a4"
3613842;"AÑO";"LocalDateTable_3cd70fc0-4d84-44e6-be3b-070d7264ea59";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable 3cd70fc0 4d84 44e6 be3b 070d7264ea59 (3613816)$Año (3613842)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"deeb9752-a536-4f65-8119-1083c428e5b6"
3613843;"NroMes";"LocalDateTable_3cd70fc0-4d84-44e6-be3b-070d7264ea59";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 3cd70fc0 4d84 44e6 be3b 070d7264ea59 (3613816)$NroMes (3613843)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"7f9bfaf7-16e9-4e0d-96f4-a48cdafe8d70"
3613844;"MES";"LocalDateTable_3cd70fc0-4d84-44e6-be3b-070d7264ea59";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable 3cd70fc0 4d84 44e6 be3b 070d7264ea59 (3613816)$Mes (3613844)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"e9c7b9b9-6791-4964-a070-6008267659dc"
3613845;"NroTrimestre";"LocalDateTable_3cd70fc0-4d84-44e6-be3b-070d7264ea59";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 3cd70fc0 4d84 44e6 be3b 070d7264ea59 (3613816)$NroTrimestre (3613845)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"d03e1aa9-5ff3-4c0c-8d63-652abe5db243"
3613846;"Trimestre";"LocalDateTable_3cd70fc0-4d84-44e6-be3b-070d7264ea59";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable 3cd70fc0 4d84 44e6 be3b 070d7264ea59 (3613816)$Trimestre (3613846)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"c84a5cd4-4b96-4796-b922-9147a8e92d6d"
3613847;"Día";"LocalDateTable_3cd70fc0-4d84-44e6-be3b-070d7264ea59";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable 3cd70fc0 4d84 44e6 be3b 070d7264ea59 (3613816)$Día (3613847)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"661dd238-7ad0-4aed-a90f-aec23a46b2d7"
3613820;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_4fbe9367-c61c-4ef2-9607-558bf4896899";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 4fbe9367 c61c 4ef2 9607 558bf4896899 (3613819)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (3613820)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
3613849;"Date";"LocalDateTable_4fbe9367-c61c-4ef2-9607-558bf4896899";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 4fbe9367 c61c 4ef2 9607 558bf4896899 (3613819)$Date (3613849)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"7d5f4008-c210-4e61-9aac-7377196ece23"
3613850;"AÑO";"LocalDateTable_4fbe9367-c61c-4ef2-9607-558bf4896899";"Integer";"Years";"";True;False;False;True;"Default";"None";"LocalDateTable 4fbe9367 c61c 4ef2 9607 558bf4896899 (3613819)$Año (3613850)";"Calculated";"";"YEAR([Date])";"";True;"";"GroupOnValue";"";"";"";"6331d1e2-05cd-46ed-8ed4-f941ec13e01c"
3613851;"NroMes";"LocalDateTable_4fbe9367-c61c-4ef2-9607-558bf4896899";"Integer";"MonthOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 4fbe9367 c61c 4ef2 9607 558bf4896899 (3613819)$NroMes (3613851)";"Calculated";"";"MONTH([Date])";"";True;"";"GroupOnValue";"";"";"";"83f99066-58ca-405e-ba99-e425cb1ee357"
3613852;"MES";"LocalDateTable_4fbe9367-c61c-4ef2-9607-558bf4896899";"Text";"Months";"";True;False;False;True;"Default";"None";"LocalDateTable 4fbe9367 c61c 4ef2 9607 558bf4896899 (3613819)$Mes (3613852)";"Calculated";"";"FORMAT([Date], ""MMMM"")";"";True;"NroMes";"GroupOnValue";"";"";"";"87b042f3-9d53-4cf2-8a09-ec0c1b9bb289"
3613853;"NroTrimestre";"LocalDateTable_4fbe9367-c61c-4ef2-9607-558bf4896899";"Integer";"QuarterOfYear";"";True;False;False;True;"Default";"None";"LocalDateTable 4fbe9367 c61c 4ef2 9607 558bf4896899 (3613819)$NroTrimestre (3613853)";"Calculated";"";"INT(([NroMes] + 2) / 3)";"";True;"";"GroupOnValue";"";"";"";"f5822f2c-b520-494a-81c2-347b90ac3f11"
3613854;"Trimestre";"LocalDateTable_4fbe9367-c61c-4ef2-9607-558bf4896899";"Text";"Quarters";"";True;False;False;True;"Default";"None";"LocalDateTable 4fbe9367 c61c 4ef2 9607 558bf4896899 (3613819)$Trimestre (3613854)";"Calculated";"";"""Trim. "" & [NroTrimestre]";"";True;"NroTrimestre";"GroupOnValue";"";"";"";"85b27ec5-2ce6-486b-919c-ba1bb0571cc0"
3613855;"Día";"LocalDateTable_4fbe9367-c61c-4ef2-9607-558bf4896899";"Integer";"DayOfMonth";"";True;False;False;True;"Default";"None";"LocalDateTable 4fbe9367 c61c 4ef2 9607 558bf4896899 (3613819)$Día (3613855)";"Calculated";"";"DAY([Date])";"";True;"";"GroupOnValue";"";"";"";"f5b7a114-b358-4ccd-8bcb-6b887f1ee755"
3613823;"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"LocalDateTable_27465467-6d81-4bfa-88f2-68edc797ed76";"Integer";"RowNumber";"";True;True;True;False;"Default";"Default";"LocalDateTable 27465467 6d81 4bfa 88f2 68edc797ed76 (3613822)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (3613823)";"RowNumber";"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61";"";"";True;"";"GroupOnValue";"";"";"";""
3613857;"Date";"LocalDateTable_27465467-6d81-4bfa-88f2-68edc797ed76";"Date";"PaddedDateTableDates";"";True;True;False;False;"Default";"None";"LocalDateTable 27465467 6d81 4bfa 88f2 68edc797ed76 (3613822)$Date (3613857)";"CalculatedTableColumn";"Date";"";"";True;"";"GroupOnValue";"";"";"";"1c614904-b878-483c-9468-b423f73299d2"
